model,path,source_repository,model_type,schema,file_size_mb,parse_status,parse_error,validation_service_status,license_status,IfcProject,IfcSite,IfcBuilding,IfcBuildingStorey,IfcSpace,IfcWall,IfcDoor,IfcWindow,IfcSlab,IfcBeam,IfcColumn,IfcStair,IfcRailing,IfcDistributionElement,IfcBuildingElement,has_ifcsite,has_ifcbuilding,has_ifcspace,door_count,wall_count,site_count,completeness_tier
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,IDS-development/Documentation/ImplementersDocumentation/TestCases/restriction/pass-max_and_min_length_checks_can_be_used_2_3.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.0,ok,,not_tested,inspect_only_raw_not_redistributed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,IDS-development/Documentation/ImplementersDocumentation/TestCases/restriction/pass-max_and_min_length_checks_can_be_used_3_3.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.0,ok,,not_tested,inspect_only_raw_not_redistributed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-regex-patterns-can-be-used-1-3-27d925f3,IDS-development/Documentation/ImplementersDocumentation/TestCases/restriction/pass-regex_patterns_can_be_used_1_3.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.0,ok,,not_tested,inspect_only_raw_not_redistributed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-regex-patterns-can-be-used-2-3-e0537f9e,IDS-development/Documentation/ImplementersDocumentation/TestCases/restriction/pass-regex_patterns_can_be_used_2_3.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.0,ok,,not_tested,inspect_only_raw_not_redistributed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-regex-patterns-work-in-OR-1-3-70e48842,IDS-development/Documentation/ImplementersDocumentation/TestCases/restriction/pass-regex_patterns_work_in_OR_1_3.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.0,ok,,not_tested,inspect_only_raw_not_redistributed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-regex-patterns-work-in-OR-2-3-968b1748,IDS-development/Documentation/ImplementersDocumentation/TestCases/restriction/pass-regex_patterns_work_in_OR_2_3.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.0,ok,,not_tested,inspect_only_raw_not_redistributed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_negative_high_number_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_negative_high_number_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_negative_low_number_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-negative-lo-e2cb5ed7,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_negative_low_number_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-negative-on-474f3698,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_negative_one_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-negative-on-7cc642ff,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_negative_one_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-one-lower-b-a91ec57d,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_one_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-one-upper-b-5d28206b,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_one_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-positive-hi-004ddf23,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_positive_high_number_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-positive-hi-a404c2d2,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_positive_high_number_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_positive_low_number_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_positive_low_number_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_range_greater_than_zero_exclusive.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_range_greater_than_zero_inclusive.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_range_lower_than_zero_exclusive.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_range_lower_than_zero_inclusive.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_zero_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/fail-comparison_tolerance_for_floating_point_zero_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_negative_high_number_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_negative_high_number_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_negative_low_number_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_negative_low_number_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_negative_one_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_negative_one_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_one_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_one_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-positive-hi-ca1b7c1f,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_positive_high_number_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-positive-hi-db6c4b72,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_positive_high_number_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-positive-lo-9d538afb,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_positive_low_number_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-positive-lo-c959490d,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_positive_low_number_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-range-great-440000c0,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_range_greater_than_zero_exclusive.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-range-great-88720d7f,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_range_greater_than_zero_inclusive.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-range-lower-61828cda,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_range_lower_than_zero_exclusive.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-range-lower-a3fa2842,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_range_lower_than_zero_inclusive.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-zero-lower--35ed083f,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_zero_lower_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
pass-comparison-tolerance-for-floating-point-zero-upper--2491a419,IDS-development/Documentation/ImplementersDocumentation/TestCases/tolerance/pass-comparison_tolerance_for_floating_point_zero_upper_bound.ifc,buildingSMART IDS repository,ids-validator-testcase,IFC4,0.001,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,0,1,0,test-fragment
basin-tessellation-e766253d,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/ISO Spec - ReferenceView_V1.2/basin-tessellation.ifc,buildingSMART Sample-Test-Files,test-fragment,IFC4,0.012,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,0,0,0,test-fragment
column-straight-rectangle-tessellation-845c5267,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/ISO Spec - ReferenceView_V1.2/column-straight-rectangle-tessellation.ifc,buildingSMART Sample-Test-Files,test-fragment,IFC4,0.004,ok,,not_tested,inspect_only_raw_not_redistributed,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,True,False,False,0,0,1,test-fragment
tessellated-item-dd47ad0b,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/ISO Spec - ReferenceView_V1.2/tessellated-item.ifc,buildingSMART Sample-Test-Files,test-fragment,IFC4,0.005,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,0,0,0,test-fragment
tessellation-with-individual-colors-96cb0214,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/ISO Spec - ReferenceView_V1.2/tessellation-with-individual-colors.ifc,buildingSMART Sample-Test-Files,test-fragment,IFC4,0.002,ok,,not_tested,inspect_only_raw_not_redistributed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,0,0,0,test-fragment
wall-with-opening-and-window-cad830f8,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/ISO Spec - ReferenceView_V1.2/wall-with-opening-and-window.ifc,buildingSMART Sample-Test-Files,test-fragment,IFC4,0.012,ok,,not_tested,inspect_only_raw_not_redistributed,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2,True,True,False,0,1,1,test-fragment
Building-Architecture-05a38989,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/PCERT-Sample-Scene/Building-Architecture.ifc,buildingSMART Sample-Test-Files,architecture,IFC4,0.215,ok,,not_tested,inspect_only_raw_not_redistributed,1,2,1,1,2,4,0,0,3,0,0,0,0,0,14,True,True,True,0,4,2,sample-fragment
Building-Hvac-16b09e18,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/PCERT-Sample-Scene/Building-Hvac.ifc,buildingSMART Sample-Test-Files,mep,IFC4,0.171,ok,,not_tested,inspect_only_raw_not_redistributed,1,2,1,1,0,0,0,0,0,0,0,0,0,3,3,True,True,False,0,0,2,sample-fragment
Building-Landscaping-289b45cb,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/PCERT-Sample-Scene/Building-Landscaping.ifc,buildingSMART Sample-Test-Files,test-fragment,IFC4,1.4,ok,,not_tested,inspect_only_raw_not_redistributed,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,True,False,False,0,0,2,sample-fragment
Building-Structural-c56df51f,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/PCERT-Sample-Scene/Building-Structural.ifc,buildingSMART Sample-Test-Files,structure,IFC4,0.283,ok,,not_tested,inspect_only_raw_not_redistributed,1,2,1,1,0,4,0,0,0,6,0,0,0,0,16,True,True,False,0,4,2,sample-fragment
Infra-Bridge-ff9e1a11,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/PCERT-Sample-Scene/Infra-Bridge.ifc,buildingSMART Sample-Test-Files,infrastructure,IFC4,1.802,ok,,not_tested,inspect_only_raw_not_redistributed,1,6,3,11,0,4,0,0,3,8,7,0,2,0,48,True,True,False,0,4,6,sample-fragment
Infra-Landscaping-68f2e02e,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/PCERT-Sample-Scene/Infra-Landscaping.ifc,buildingSMART Sample-Test-Files,infrastructure,IFC4,2.944,ok,,not_tested,inspect_only_raw_not_redistributed,1,8,10,0,0,0,0,0,0,0,0,0,0,0,26,True,True,False,0,0,8,sample-fragment
Infra-Plumbing-5669ddaf,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/PCERT-Sample-Scene/Infra-Plumbing.ifc,buildingSMART Sample-Test-Files,mep,IFC4,0.5,ok,,not_tested,inspect_only_raw_not_redistributed,1,6,3,0,0,0,0,0,0,0,0,0,0,24,1,True,True,False,0,0,6,sample-fragment
Infra-Rail-67613476,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/PCERT-Sample-Scene/Infra-Rail.ifc,buildingSMART Sample-Test-Files,infrastructure,IFC4,0.233,ok,,not_tested,inspect_only_raw_not_redistributed,1,6,2,2,0,0,0,0,0,0,0,0,0,0,73,True,True,False,0,0,6,sample-fragment
Infra-Road-2394f788,Sample-Test-Files-main/IFC 4.0.2.1 (IFC 4)/PCERT-Sample-Scene/Infra-Road.ifc,buildingSMART Sample-Test-Files,infrastructure,IFC4,0.419,ok,,not_tested,inspect_only_raw_not_redistributed,1,6,11,20,0,0,0,0,32,0,0,0,0,0,33,True,True,False,0,0,6,sample-fragment
Building-Architecture-bed38e50,Sample-Test-Files-main/IFC 4.3.2.0 (IFC4X3_ADD2)/PCERT-Sample-Scene/Building-Architecture.ifc,buildingSMART Sample-Test-Files,architecture,IFC4X3,0.211,ok,,not_tested,inspect_only_raw_not_redistributed,1,2,1,1,2,4,0,0,3,0,0,0,0,0,0,True,True,True,0,4,2,sample-fragment
Building-Hvac-62b989f4,Sample-Test-Files-main/IFC 4.3.2.0 (IFC4X3_ADD2)/PCERT-Sample-Scene/Building-Hvac.ifc,buildingSMART Sample-Test-Files,mep,IFC4X3,0.171,ok,,not_tested,inspect_only_raw_not_redistributed,1,2,1,1,0,0,0,0,0,0,0,0,0,3,0,True,True,False,0,0,2,sample-fragment
Building-Landscaping-39c57699,Sample-Test-Files-main/IFC 4.3.2.0 (IFC4X3_ADD2)/PCERT-Sample-Scene/Building-Landscaping.ifc,buildingSMART Sample-Test-Files,test-fragment,IFC4X3,1.4,ok,,not_tested,inspect_only_raw_not_redistributed,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,2,sample-fragment
Building-Structural-bf027ebb,Sample-Test-Files-main/IFC 4.3.2.0 (IFC4X3_ADD2)/PCERT-Sample-Scene/Building-Structural.ifc,buildingSMART Sample-Test-Files,structure,IFC4X3,0.279,ok,,not_tested,inspect_only_raw_not_redistributed,1,2,1,1,0,4,0,0,0,6,0,0,0,0,0,True,True,False,0,4,2,sample-fragment
Infra-Bridge-8b897973,Sample-Test-Files-main/IFC 4.3.2.0 (IFC4X3_ADD2)/PCERT-Sample-Scene/Infra-Bridge.ifc,buildingSMART Sample-Test-Files,infrastructure,IFC4X3,1.796,ok,,not_tested,inspect_only_raw_not_redistributed,1,6,0,0,0,4,0,0,3,8,7,0,2,0,0,True,False,False,0,4,6,sample-fragment
Infra-Landscaping-16c587c8,Sample-Test-Files-main/IFC 4.3.2.0 (IFC4X3_ADD2)/PCERT-Sample-Scene/Infra-Landscaping.ifc,buildingSMART Sample-Test-Files,infrastructure,IFC4X3,2.925,ok,,not_tested,inspect_only_raw_not_redistributed,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,8,sample-fragment
Infra-Plumbing-ee916895,Sample-Test-Files-main/IFC 4.3.2.0 (IFC4X3_ADD2)/PCERT-Sample-Scene/Infra-Plumbing.ifc,buildingSMART Sample-Test-Files,mep,IFC4X3,0.501,ok,,not_tested,inspect_only_raw_not_redistributed,1,6,0,0,0,0,0,0,0,0,0,0,0,24,0,True,False,False,0,0,6,sample-fragment
Infra-Rail-b34c4d51,Sample-Test-Files-main/IFC 4.3.2.0 (IFC4X3_ADD2)/PCERT-Sample-Scene/Infra-Rail.ifc,buildingSMART Sample-Test-Files,infrastructure,IFC4X3,0.233,ok,,not_tested,inspect_only_raw_not_redistributed,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,6,sample-fragment
Infra-Road-07399c32,Sample-Test-Files-main/IFC 4.3.2.0 (IFC4X3_ADD2)/PCERT-Sample-Scene/Infra-Road.ifc,buildingSMART Sample-Test-Files,infrastructure,IFC4X3,0.398,ok,,not_tested,inspect_only_raw_not_redistributed,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,6,sample-fragment
