model,schema,source_repository,model_type,completeness_tier,rule_id,ids_representable,target_count,ifctester_pass_count,ifctester_pass_rate
pass-an-optional-classification-value-passes-if-null-4c94cbaf,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-an-optional-classification-value-passes-if-null-4c94cbaf,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-an-optional-classification-value-passes-if-null-4c94cbaf,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-an-optional-classification-value-passes-if-null-4c94cbaf,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-an-optional-classification-value-passes-if-null-4c94cbaf,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-an-optional-classification-value-passes-if-specifie-4acc4efe,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,4,4,1.0
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,4,0,0.0
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,4,0,0.0
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,4,0,
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,4,0,0.0
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-both-system-and-value-must-match-all-not-any-if-spe-381655dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,1,1.0
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-occurrences-override-the-type-classification-per-sy-c169b940,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,1,1.0
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-occurrences-override-the-type-classification-per-sy-48997660,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,4,4,1.0
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,4,0,0.0
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,4,0,0.0
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,4,0,
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,4,0,0.0
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-restrictions-can-be-used-for-systems-2-2-13ea3f07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,4,4,1.0
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,4,0,0.0
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,4,0,0.0
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,4,0,
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,4,0,0.0
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-restrictions-can-be-used-for-values-1-3-2fa136e1,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,4,4,1.0
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,4,0,0.0
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,4,0,0.0
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,4,0,
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,4,0,0.0
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-restrictions-can-be-used-for-values-2-3-d142fb65,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,4,4,1.0
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,4,0,0.0
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,4,0,0.0
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,4,0,
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,4,0,0.0
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-systems-should-match-exactly-1-5-790ad469,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,4,4,1.0
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,4,0,0.0
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,4,0,0.0
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,4,0,
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,4,0,0.0
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-systems-should-match-exactly-3-5-1a0ed02d,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,4,4,1.0
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,4,0,0.0
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,4,0,0.0
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,4,0,
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,4,0,0.0
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-systems-should-match-exactly-4-5-f9b3c8fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,4,4,1.0
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,4,0,0.0
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,4,0,0.0
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,4,0,
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,4,0,0.0
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-systems-should-match-exactly-5-5-675974fa,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-values-should-match-exactly-if-lightweight-classifi-a5f9ccb9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,4,4,1.0
pass-values-should-match-exactly-if-lightweight-classifi-a5f9ccb9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,4,0,0.0
pass-values-should-match-exactly-if-lightweight-classifi-a5f9ccb9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,4,0,0.0
pass-values-should-match-exactly-if-lightweight-classifi-a5f9ccb9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,4,0,
pass-values-should-match-exactly-if-lightweight-classifi-a5f9ccb9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,4,0,0.0
pass-values-should-match-exactly-if-lightweight-classifi-a5f9ccb9,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
