model,source_repository,model_type,completeness_tier,schema,rule_id,target_count,direct_reference_pass_count,direct_reference_pass_rate
invalid-patterns-only-work-on-strings-and-nothing-else-2db9be09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
invalid-patterns-only-work-on-strings-and-nothing-else-2db9be09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
invalid-patterns-only-work-on-strings-and-nothing-else-2db9be09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
invalid-patterns-only-work-on-strings-and-nothing-else-2db9be09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
invalid-patterns-only-work-on-strings-and-nothing-else-2db9be09,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
pass-a-bound-can-be-exclusive-2-3-56a4f1ae,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
pass-a-bound-can-be-inclusive-1-4-31b2f982,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
pass-a-bound-can-be-inclusive-2-4-14e35415,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,0,0,
pass-a-bound-can-be-inclusive-3-4-a46c241b,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-an-enumeration-matches-case-sensitively-1-3-54c5485a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-an-enumeration-matches-case-sensitively-2-3-ec1d6cdb,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-length-checks-can-be-used-2-2-29a4f5e0,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-max-and-min-length-checks-can-be-used-2-3-45f71506,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-max-and-min-length-checks-can-be-used-3-3-20a52ff4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-regex-patterns-can-be-used-1-3-27d925f3,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-regex-patterns-can-be-used-2-3-e0537f9e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-regex-patterns-work-in-OR-1-3-70e48842,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,1,1.0
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
pass-regex-patterns-work-in-OR-2-3-968b1748,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-00e9f123,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-hi-175a3d4a,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R01_GLOBAL_ID,1,1,1.0
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R02_OBJECT_NAME,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R03_TYPE_OR_OBJECTTYPE,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R04_SPATIAL_CONTAINMENT,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R05_MATERIAL_AVAILABLE,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R06_DOOR_CLEAR_WIDTH,0,0,
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R07_WINDOW_DIMENSIONS,0,0,
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R08_SPACE_AREA,0,0,
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R09_FIRE_RATING,1,0,0.0
fail-comparison-tolerance-for-floating-point-negative-lo-57faa52e,buildingSMART IDS repository,ids-validator-testcase,test-fragment,IFC4,R10_SITE_GEOREFERENCE,0,0,
