model,rule_id,ifc_class,global_id,name,passed,reason
IFC4-Building-Structural,R01_GLOBAL_ID,IfcWall,0DyViLJJ175RvWQi1rE7a6,house - outer wall - house back,True,GlobalId is present
IFC4-Building-Structural,R01_GLOBAL_ID,IfcWall,3SGBcf7Lv0r80vKtUCgOpf,house - outer wall - house front,True,GlobalId is present
IFC4-Building-Structural,R01_GLOBAL_ID,IfcWall,3oNJ9yHi5FJuFnK8yg68Yt,house - outer wall - house front right,True,GlobalId is present
IFC4-Building-Structural,R01_GLOBAL_ID,IfcWall,2gTJhghMT81QThk15l2VwR,house - inner wall,True,GlobalId is present
IFC4-Building-Structural,R01_GLOBAL_ID,IfcDiscreteAccessory,2r_8UEywH9_RLHe8z$Xa8J,beam shoe,True,GlobalId is present
IFC4-Building-Structural,R01_GLOBAL_ID,IfcDiscreteAccessory,2cc4uJUVv5BevbidUpn1H3,beam shoe,True,GlobalId is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcBeam,0fqX614OH1YO1Njdxms2$Q,girder,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcBeam,0rh7bRO0L9fg1NzgGKU$Ut,girder,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcBeam,3roxUKbVv98xiUcl22_T07,girder,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcBeam,0Lvk$Qa81D5et3l3a4S9Vk,girder,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcBeam,2ddLgAnQf4mBfh5IpUp54U,girder,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcBeam,2fjJuPht9EIQaZQYZfC1Op,girder,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcBuildingElementProxy,1CjP_CWub368bZVuVHeHs3,Group#21,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcBuildingElementProxy,2F44QMqSH3TOkM$SZoqCBe,origin,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcBuildingElementProxy,3Fit2Fad92zf2f6aWdJtF5,geo-reference,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcChimney,3dkFAzOGrAIuOzY_RdrdVv,house - chimney,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcFooting,0pFmhV8oD1dB40_b4pscr8,house - foundation,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcRoof,2iPwJwpPDCSgMheXwk9cBT,house - roof,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcWall,0DyViLJJ175RvWQi1rE7a6,house - outer wall - house back,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcWall,3SGBcf7Lv0r80vKtUCgOpf,house - outer wall - house front,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcWall,3oNJ9yHi5FJuFnK8yg68Yt,house - outer wall - house front right,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcWall,2gTJhghMT81QThk15l2VwR,house - inner wall,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcDiscreteAccessory,2r_8UEywH9_RLHe8z$Xa8J,beam shoe,True,Name is present
IFC4-Building-Structural,R02_OBJECT_NAME,IfcDiscreteAccessory,2cc4uJUVv5BevbidUpn1H3,beam shoe,True,Name is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcBeam,0fqX614OH1YO1Njdxms2$Q,girder,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcBeam,0rh7bRO0L9fg1NzgGKU$Ut,girder,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcBeam,3roxUKbVv98xiUcl22_T07,girder,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcBeam,0Lvk$Qa81D5et3l3a4S9Vk,girder,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcBeam,2ddLgAnQf4mBfh5IpUp54U,girder,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcBeam,2fjJuPht9EIQaZQYZfC1Op,girder,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcBuildingElementProxy,1CjP_CWub368bZVuVHeHs3,Group#21,False,type/object type is missing
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcBuildingElementProxy,2F44QMqSH3TOkM$SZoqCBe,origin,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcBuildingElementProxy,3Fit2Fad92zf2f6aWdJtF5,geo-reference,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcChimney,3dkFAzOGrAIuOzY_RdrdVv,house - chimney,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcFooting,0pFmhV8oD1dB40_b4pscr8,house - foundation,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcRoof,2iPwJwpPDCSgMheXwk9cBT,house - roof,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcWall,0DyViLJJ175RvWQi1rE7a6,house - outer wall - house back,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcWall,3SGBcf7Lv0r80vKtUCgOpf,house - outer wall - house front,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcWall,3oNJ9yHi5FJuFnK8yg68Yt,house - outer wall - house front right,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcWall,2gTJhghMT81QThk15l2VwR,house - inner wall,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcDiscreteAccessory,2r_8UEywH9_RLHe8z$Xa8J,beam shoe,True,type/object type is present
IFC4-Building-Structural,R03_TYPE_OR_OBJECTTYPE,IfcDiscreteAccessory,2cc4uJUVv5BevbidUpn1H3,beam shoe,True,type/object type is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcBeam,0fqX614OH1YO1Njdxms2$Q,girder,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcBeam,0rh7bRO0L9fg1NzgGKU$Ut,girder,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcBeam,3roxUKbVv98xiUcl22_T07,girder,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcBeam,0Lvk$Qa81D5et3l3a4S9Vk,girder,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcBeam,2ddLgAnQf4mBfh5IpUp54U,girder,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcBeam,2fjJuPht9EIQaZQYZfC1Op,girder,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcBuildingElementProxy,1CjP_CWub368bZVuVHeHs3,Group#21,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcBuildingElementProxy,2F44QMqSH3TOkM$SZoqCBe,origin,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcBuildingElementProxy,3Fit2Fad92zf2f6aWdJtF5,geo-reference,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcChimney,3dkFAzOGrAIuOzY_RdrdVv,house - chimney,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcFooting,0pFmhV8oD1dB40_b4pscr8,house - foundation,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcRoof,2iPwJwpPDCSgMheXwk9cBT,house - roof,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcWall,0DyViLJJ175RvWQi1rE7a6,house - outer wall - house back,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcWall,3SGBcf7Lv0r80vKtUCgOpf,house - outer wall - house front,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcWall,3oNJ9yHi5FJuFnK8yg68Yt,house - outer wall - house front right,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcWall,2gTJhghMT81QThk15l2VwR,house - inner wall,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcDiscreteAccessory,2r_8UEywH9_RLHe8z$Xa8J,beam shoe,True,spatial containment is present
IFC4-Building-Structural,R04_SPATIAL_CONTAINMENT,IfcDiscreteAccessory,2cc4uJUVv5BevbidUpn1H3,beam shoe,True,spatial containment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcWall,0DyViLJJ175RvWQi1rE7a6,house - outer wall - house back,True,material assignment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcWall,3SGBcf7Lv0r80vKtUCgOpf,house - outer wall - house front,True,material assignment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcWall,3oNJ9yHi5FJuFnK8yg68Yt,house - outer wall - house front right,True,material assignment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcWall,2gTJhghMT81QThk15l2VwR,house - inner wall,True,material assignment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcBeam,0fqX614OH1YO1Njdxms2$Q,girder,True,material assignment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcBeam,0rh7bRO0L9fg1NzgGKU$Ut,girder,True,material assignment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcBeam,3roxUKbVv98xiUcl22_T07,girder,True,material assignment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcBeam,0Lvk$Qa81D5et3l3a4S9Vk,girder,True,material assignment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcBeam,2ddLgAnQf4mBfh5IpUp54U,girder,True,material assignment is present
IFC4-Building-Structural,R05_MATERIAL_AVAILABLE,IfcBeam,2fjJuPht9EIQaZQYZfC1Op,girder,True,material assignment is present
IFC4-Building-Structural,R09_FIRE_RATING,IfcWall,0DyViLJJ175RvWQi1rE7a6,house - outer wall - house back,False,fire rating property/token is missing
IFC4-Building-Structural,R09_FIRE_RATING,IfcWall,3SGBcf7Lv0r80vKtUCgOpf,house - outer wall - house front,False,fire rating property/token is missing
IFC4-Building-Structural,R09_FIRE_RATING,IfcWall,3oNJ9yHi5FJuFnK8yg68Yt,house - outer wall - house front right,False,fire rating property/token is missing
IFC4-Building-Structural,R09_FIRE_RATING,IfcWall,2gTJhghMT81QThk15l2VwR,house - inner wall,False,fire rating property/token is missing
IFC4-Building-Structural,R10_SITE_GEOREFERENCE,IfcSite,23sFQGRy90RxVbRHD9iSE2,environment - site,False,site latitude/longitude are missing
IFC4-Building-Structural,R10_SITE_GEOREFERENCE,IfcSite,1Pbuu0tu59NfhrTsztVBK1,house - site,False,site latitude/longitude are missing
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBeam,322tROdCvE68UcU2Qe02GA,road river bridge - abutment support beam,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBeam,1Rd3zGyxjCSBQhmMuxTFJ7,road river bridge - abutment support beam,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBeam,1dmYPmycr2LPQju29cHK45,road river bridge - main girder,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBeam,0fDVrF0456nhTwgIrF5CPd,road river bridge - main girder,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBeam,2kSK2Jw$z3JQs2YiiWmHXV,road river bridge - main girder,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBeam,3hqwHdFaf66Oki_1cxKAnF,bridge road - cross girder,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBeam,1glXn_b3PFhflp9CKhrvzD,bridge road - cross girder,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBeam,0sH1yiI49B6w$h$tWL2i3T,bridge road - cross girder,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBuildingElementProxy,02Q1JJaeXCofF8bu9IDYbN,road rail bridge - name sign,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBuildingElementProxy,38UHNG19HAuOHKeHr7iIlo,road rail bridge - name sign,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBuildingElementProxy,1Ni63N3g9CwwsFbbNgF65B,rail bridge - filler,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBuildingElementProxy,1ngF1j04v49eiBUKkKO16p,rail bridge - filler,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBuildingElementProxy,0GcdwGAXbEP8fxME368hA4,road rail bridge - name sign,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBuildingElementProxy,0gB41TAsXCeg1sVvBm2u9j,road rail bridge - name sign,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBuildingElementProxy,2vnqnmqXH4Q9vBMUebOywv,rail bridge - filler,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBuildingElementProxy,2ZYxBDA4bC$vk_U2Y8GUqS,rail bridge - filler,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcBuildingElementProxy,3Fit2Fad92zf2f6aWdJtF5,geo-reference,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcColumn,0Gl168Rv1ErxU_Zx$i1I5m,road river bridge pierstem,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcColumn,3ul67tVf5Dl82Y_LatCAFo,road river bridge pierstem,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcColumn,1BTWAuNPH8_BiqEs5C5kK5,road river bridge pierstem,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcColumn,13HNHx2iHDah6c_2Ir0QFv,rail bridge - pierstem,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcColumn,1Ov2FEORP589f6FJ7Vsjbf,rail bridge - pierstem,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcColumn,0XPURiAkzB3g2LT4CHIL$P,rail bridge - pierstem,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcColumn,0IBSrNevj23wueInn68pOs,rail bridge - pierstem,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcFooting,1iUk9ABeL9eBJ7Sv9b$q0d,foundation - bridge road,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcFooting,3kDaIrka18GwgJ2ayJZMBO,foundation - bridge road,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcFooting,0NMvtFx717oPAWTAMXwXAy,foundation - bridge road,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcFooting,3QqyCHEVDF$gkEh307F1yY,foundation - bridge rail,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcFooting,3N1IPEdwr8ovT_ZOobkqBX,foundation - bridge rail,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcFooting,1TNwPNu5vAJ8rWCr2_eafm,foundation - bridge rail,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcFooting,2Q4p8yWJzFIvhoX9T$V40D,foundation - bridge rail,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcMember,2YYLlceAvCKB$5luCgsyAd,rail bridge - arch segment,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcMember,3kuqbEQ55DwQX5rk3QQW6b,rail bridge - arch segment,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcMember,0mUNenrM54pwFfq2oXhCct,rail bridge - arch segment,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcMember,3dxS5_Bpz7vB8wbZiDy6FO,rail bridge - arch segment,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcMember,3Py7bxE7n5JOxOxHlYh2N3,rail bridge - arch segment,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcMember,1hByR6f1zEWg0gFVCzqiAV,rail bridge - arch segment,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcMember,0LwIg3tPb1axicmL$uibFc,rail bridge - arch segment,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcMember,14s9MtA2T3DOZ3vc6xj1mL,rail bridge - arch segment,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcRailing,1PXj3pcJX7RgxexBEm0se9,bridge road railing,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcRailing,1lX0aCXHj46eYgtlXl_65e,bridge road railing,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcSlab,0W_tPyzHXFtwl0O2DZZAe3,bridge road - approach slab,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcSlab,01itnAmhP3LAz9aL2vu3YJ,bridge road - approach slab,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcSlab,3ObOfBTNz2dhgWxUzdmDpl,road river bridge - bridge deck,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcWall,064CKbgdv2$uFEsgE5j3ba,rail bridge - spandrel wall,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcWall,3LTGJZ50P17x4My$lMjBSo,rail bridge - spandrel wall,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcWall,2tKslGZJz0Nu12g9XAhM2h,rail bridge - spandrel wall,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcWall,06ymNwhgjC9vHrcokNIGHx,rail bridge - spandrel wall,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcElementAssembly,0kTVfaOTj2pAN_WvUgOEdD,road river bridge - pier,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcElementAssembly,0qDQIJzHH719PVQZWdQqW2,road river bridge - pier,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcElementAssembly,0vFQAzqYzD2P8vJwFIDXrV,road river bridge - pier,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcElementAssembly,2qHgQrSEbBmAN2Nh3C6_X0,rail bridge - pier,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcElementAssembly,2hJMDFMXH0q8k_DMRtOb0x,rail bridge - pier,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcElementAssembly,3UNm72MkH81wf0YgrOuk7D,rail bridge - pier,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcElementAssembly,0ZqHhx84T54vsUjUWpHX1r,rail bridge - pier,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcElementAssembly,00ZvlN19v73wE8JOyDmPjG,highway location marker,True,GlobalId is present
IFC4-Infra-Bridge,R01_GLOBAL_ID,IfcElementAssembly,3E8poO$Er6gPhLg44LF$bc,highway location marker,True,GlobalId is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBeam,322tROdCvE68UcU2Qe02GA,road river bridge - abutment support beam,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBeam,1Rd3zGyxjCSBQhmMuxTFJ7,road river bridge - abutment support beam,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBeam,1dmYPmycr2LPQju29cHK45,road river bridge - main girder,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBeam,0fDVrF0456nhTwgIrF5CPd,road river bridge - main girder,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBeam,2kSK2Jw$z3JQs2YiiWmHXV,road river bridge - main girder,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBeam,3hqwHdFaf66Oki_1cxKAnF,bridge road - cross girder,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBeam,1glXn_b3PFhflp9CKhrvzD,bridge road - cross girder,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBeam,0sH1yiI49B6w$h$tWL2i3T,bridge road - cross girder,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBuildingElementProxy,02Q1JJaeXCofF8bu9IDYbN,road rail bridge - name sign,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBuildingElementProxy,38UHNG19HAuOHKeHr7iIlo,road rail bridge - name sign,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBuildingElementProxy,1Ni63N3g9CwwsFbbNgF65B,rail bridge - filler,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBuildingElementProxy,1ngF1j04v49eiBUKkKO16p,rail bridge - filler,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBuildingElementProxy,0GcdwGAXbEP8fxME368hA4,road rail bridge - name sign,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBuildingElementProxy,0gB41TAsXCeg1sVvBm2u9j,road rail bridge - name sign,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBuildingElementProxy,2vnqnmqXH4Q9vBMUebOywv,rail bridge - filler,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBuildingElementProxy,2ZYxBDA4bC$vk_U2Y8GUqS,rail bridge - filler,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcBuildingElementProxy,3Fit2Fad92zf2f6aWdJtF5,geo-reference,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcColumn,0Gl168Rv1ErxU_Zx$i1I5m,road river bridge pierstem,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcColumn,3ul67tVf5Dl82Y_LatCAFo,road river bridge pierstem,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcColumn,1BTWAuNPH8_BiqEs5C5kK5,road river bridge pierstem,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcColumn,13HNHx2iHDah6c_2Ir0QFv,rail bridge - pierstem,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcColumn,1Ov2FEORP589f6FJ7Vsjbf,rail bridge - pierstem,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcColumn,0XPURiAkzB3g2LT4CHIL$P,rail bridge - pierstem,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcColumn,0IBSrNevj23wueInn68pOs,rail bridge - pierstem,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcFooting,1iUk9ABeL9eBJ7Sv9b$q0d,foundation - bridge road,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcFooting,3kDaIrka18GwgJ2ayJZMBO,foundation - bridge road,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcFooting,0NMvtFx717oPAWTAMXwXAy,foundation - bridge road,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcFooting,3QqyCHEVDF$gkEh307F1yY,foundation - bridge rail,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcFooting,3N1IPEdwr8ovT_ZOobkqBX,foundation - bridge rail,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcFooting,1TNwPNu5vAJ8rWCr2_eafm,foundation - bridge rail,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcFooting,2Q4p8yWJzFIvhoX9T$V40D,foundation - bridge rail,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcMember,2YYLlceAvCKB$5luCgsyAd,rail bridge - arch segment,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcMember,3kuqbEQ55DwQX5rk3QQW6b,rail bridge - arch segment,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcMember,0mUNenrM54pwFfq2oXhCct,rail bridge - arch segment,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcMember,3dxS5_Bpz7vB8wbZiDy6FO,rail bridge - arch segment,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcMember,3Py7bxE7n5JOxOxHlYh2N3,rail bridge - arch segment,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcMember,1hByR6f1zEWg0gFVCzqiAV,rail bridge - arch segment,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcMember,0LwIg3tPb1axicmL$uibFc,rail bridge - arch segment,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcMember,14s9MtA2T3DOZ3vc6xj1mL,rail bridge - arch segment,True,Name is present
IFC4-Infra-Bridge,R02_OBJECT_NAME,IfcRailing,1PXj3pcJX7RgxexBEm0se9,bridge road railing,True,Name is present
